date,stim_r,stim_g,stim_b,bg_r,bg_g,bg_b,luminance,380nm,382nm,384nm,386nm,388nm,390nm,392nm,394nm,396nm,398nm,400nm,402nm,404nm,406nm,408nm,410nm,412nm,414nm,416nm,418nm,420nm,422nm,424nm,426nm,428nm,430nm,432nm,434nm,436nm,438nm,440nm,442nm,444nm,446nm,448nm,450nm,452nm,454nm,456nm,458nm,460nm,462nm,464nm,466nm,468nm,470nm,472nm,474nm,476nm,478nm,480nm,482nm,484nm,486nm,488nm,490nm,492nm,494nm,496nm,498nm,500nm,502nm,504nm,506nm,508nm,510nm,512nm,514nm,516nm,518nm,520nm,522nm,524nm,526nm,528nm,530nm,532nm,534nm,536nm,538nm,540nm,542nm,544nm,546nm,548nm,550nm,552nm,554nm,556nm,558nm,560nm,562nm,564nm,566nm,568nm,570nm,572nm,574nm,576nm,578nm,580nm,582nm,584nm,586nm,588nm,590nm,592nm,594nm,596nm,598nm,600nm,602nm,604nm,606nm,608nm,610nm,612nm,614nm,616nm,618nm,620nm,622nm,624nm,626nm,628nm,630nm,632nm,634nm,636nm,638nm,640nm,642nm,644nm,646nm,648nm,650nm,652nm,654nm,656nm,658nm,660nm,662nm,664nm,666nm,668nm,670nm,672nm,674nm,676nm,678nm,680nm,682nm,684nm,686nm,688nm,690nm,692nm,694nm,696nm,698nm,700nm,702nm,704nm,706nm,708nm,710nm,712nm,714nm,716nm,718nm,720nm,722nm,724nm,726nm,728nm,730nm,732nm,734nm,736nm,738nm,740nm,742nm,744nm,746nm,748nm,750nm,752nm,754nm,756nm,758nm,760nm,762nm,764nm,766nm,768nm,770nm,772nm,774nm,776nm,778nm,780nm
20260615,0.0,0.0,0.0,0.5,0.5,0.5,0.01957,3.322e-07,0.0,1.979e-07,1.789e-06,0.0,1.046e-06,2.078e-06,5.045e-07,1.76e-07,2.37e-07,4.319e-07,4.009e-07,2.031e-07,0.0,0.0,3.377e-07,1.019e-07,2.247e-08,5.703e-07,1.195e-07,4.055e-08,0.0,1.615e-07,2.389e-07,2.832e-07,2.362e-07,2.384e-07,1.337e-07,1.358e-07,3.778e-08,0.0,8.276e-09,3.006e-07,1.979e-07,1.823e-07,9.91e-08,1.779e-07,2.283e-07,1.128e-07,0.0,0.0,0.0,2.614e-07,1.367e-07,0.0,1.155e-08,9.117e-08,6.495e-08,8.975e-08,7.354e-08,2.728e-08,0.0,0.0,5.023e-08,9.415e-08,6.393e-08,3.261e-08,4.723e-08,9.581e-07,0.0,0.0,0.0,7.075e-08,4.801e-07,2.792e-08,5.678e-08,1.532e-07,9.791e-08,6.565e-08,0.0,1.078e-08,1.056e-07,1.62e-08,4.397e-08,1.843e-07,1.2e-07,1.576e-08,9.531e-08,0.0,2.337e-07,1.463e-07,1.316e-07,4.655e-08,3.626e-07,3.481e-07,3.267e-07,3.584e-07,4.42e-07,4.735e-08,3.12e-07,3.666e-07,5.858e-07,5.065e-07,2.107e-07,4.096e-07,5.374e-07,3.534e-07,1.743e-07,4.842e-07,3.001e-07,3.093e-07,3.112e-07,3.434e-07,1.342e-07,2.802e-08,1.556e-07,0.0,4.17e-07,1.772e-07,8.167e-09,1.098e-07,1.755e-07,1.197e-07,2.791e-07,3.652e-07,9.158e-08,1.997e-07,1.363e-07,1.122e-07,2.509e-08,2.901e-07,4.465e-07,2.476e-07,2.987e-07,5.029e-07,5.629e-07,7.465e-07,6.128e-07,7.825e-07,6.19e-07,5.082e-07,3.134e-07,3.973e-07,6.599e-07,4.051e-07,5.11e-07,5.157e-07,2.067e-07,3.723e-07,7.838e-07,5.734e-07,4.57e-07,1.24e-07,5.555e-07,3.431e-07,1.019e-07,0.0,0.0,6.63e-08,1.865e-07,2.652e-08,0.0,1.237e-08,4.389e-08,0.0,0.0,5.413e-08,2.851e-07,0.0,0.0,0.0,6.127e-08,1.097e-07,0.0,1.357e-07,2.095e-07,0.0,4.836e-08,9.687e-09,1.176e-07,3.388e-07,1.727e-07,4.137e-08,2.154e-07,8.707e-07,1.082e-06,1.241e-06,1.415e-06,1.016e-06,1.126e-06,1.06e-06,1.391e-06,1.206e-06,1.06e-06,1.078e-06,1.48e-06,1.559e-06,1.319e-06,1.003e-06,1.298e-06,1.051e-06,1.46e-06,1.559e-06,9.563e-07,1.427e-06,5.24e-07,1.169e-06,1.202e-06,1.095e-06,9.287e-07,1.062e-06
20260615,0.06666666666666667,0.0,0.0,0.5,0.5,0.5,0.04605,0.0,1.902e-07,2.259e-07,5.375e-07,7.977e-08,7.57e-07,7.731e-07,8.716e-07,7.572e-07,8.647e-07,8.526e-08,5.253e-07,3.385e-07,3.922e-08,4.05e-08,1.688e-07,1.78e-07,1.353e-08,0.0,9.648e-08,2.027e-07,0.0,2.019e-07,6.818e-08,1.526e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559e-07,1.12e-07,4.79e-08,0.0,0.0,3.001e-07,2.928e-07,1.622e-07,3.787e-07,3.117e-08,1.641e-07,2.708e-07,3.576e-07,1.017e-07,1.364e-08,6.607e-07,6.242e-07,1.781e-07,4.072e-07,7.263e-07,6.97e-07,3.315e-07,3.4e-07,8.466e-08,4.552e-07,3.004e-07,3.538e-08,5.958e-07,2.525e-07,0.0,1.08e-07,1.406e-07,1.231e-07,3.849e-08,3.263e-07,1.156e-07,9.308e-08,8.658e-08,2.82e-08,8.692e-09,0.0,9.568e-09,2.545e-08,2.125e-08,1.216e-07,2.933e-08,0.0,0.0,1.663e-07,1.798e-07,0.0,0.0,2.706e-08,1.175e-07,6.025e-08,5.072e-08,0.0,0.0,7.236e-08,1.969e-07,3.955e-07,5.486e-07,2.308e-07,2.832e-07,4.695e-07,4.143e-07,5.98e-07,5.838e-07,7.057e-07,6.999e-07,1.07e-06,9.816e-07,1.328e-06,1.297e-06,1.479e-06,1.887e-06,2.123e-06,2.069e-06,2.415e-06,2.312e-06,2.236e-06,2.301e-06,2.266e-06,2.3e-06,2.143e-06,1.868e-06,1.961e-06,1.379e-06,1.785e-06,9.193e-07,4.635e-07,9.109e-07,8.515e-07,7.067e-07,6.489e-07,7.596e-07,3.884e-07,7.854e-07,7.521e-07,5.971e-07,8.663e-07,8.988e-07,8.213e-07,8.656e-07,1.009e-06,8.966e-07,7.824e-07,1.297e-06,1.11e-06,1.057e-06,3.944e-07,2.112e-06,1.577e-06,1.579e-06,1.288e-06,1.605e-06,1.283e-06,1.085e-06,1.278e-06,1.046e-06,1.219e-06,8.348e-07,9.785e-07,9.42e-07,7.827e-07,7.181e-07,1.093e-06,1.185e-06,6.263e-07,5.342e-07,5.352e-07,4.836e-07,6.418e-07,2.147e-07,1.383e-07,1.474e-07,5.769e-07,3.231e-07,7.256e-08,4.701e-08,5.392e-07,0.0,0.0,1.099e-07,1.093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.671e-08,1.362e-07,0.0,4.836e-07,3.665e-07,6.16e-07,8.111e-07,1.306e-06,1.251e-06,7.361e-07,8.221e-07,1.918e-06,1.792e-06
20260615,0.13333333333333333,0.0,0.0,0.5,0.5,0.5,0.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462e-07,8.41e-08,0.0,0.0,0.0,0.0,0.0,3.429e-08,2.195e-08,0.0,0.0,1.65e-08,8.308e-08,0.0,0.0,0.0,0.0,8.276e-09,3.33e-07,3.66e-07,2.577e-07,2.634e-07,2.497e-07,5.297e-07,5.851e-07,3.218e-07,7.308e-07,6.725e-07,6.44e-07,8.196e-07,6.4e-07,7.295e-07,5.559e-07,6.396e-07,3.853e-07,2.099e-07,4.532e-07,2.562e-07,4.659e-08,8.371e-08,1.569e-07,3.196e-08,2.145e-07,2.795e-07,1.165e-08,4.091e-08,6.437e-08,7.509e-08,7.075e-08,1.96e-08,1.347e-07,4.948e-08,1.206e-07,1.906e-07,8.002e-08,1.578e-07,2.09e-07,4.994e-08,3.358e-07,4.607e-07,3.33e-07,6.039e-07,3.625e-07,7.693e-07,6.494e-07,7.281e-07,7.137e-07,6.255e-07,3.886e-07,5.87e-07,5.871e-07,3.267e-07,5.336e-07,6.235e-07,5.666e-07,7.231e-07,5.072e-07,6.77e-07,3.253e-07,3.171e-07,4.315e-07,3.822e-07,3.642e-07,2.28e-07,3.079e-07,4.196e-07,3.707e-07,2.273e-07,1.005e-07,5.476e-07,1.293e-06,2.002e-06,2.771e-06,4.122e-06,5.709e-06,7.337e-06,9.198e-06,1.067e-05,1.25e-05,1.39e-05,1.526e-05,1.631e-05,1.702e-05,1.789e-05,1.801e-05,1.817e-05,1.839e-05,1.797e-05,1.82e-05,1.69e-05,1.636e-05,1.625e-05,1.558e-05,1.499e-05,1.455e-05,1.336e-05,1.277e-05,1.231e-05,1.141e-05,1.11e-05,1.025e-05,9.793e-06,8.923e-06,8.726e-06,8.481e-06,8.211e-06,7.982e-06,7.274e-06,6.966e-06,6.678e-06,6.449e-06,6.039e-06,6.137e-06,5.395e-06,5.521e-06,5.248e-06,4.689e-06,4.382e-06,3.702e-06,3.843e-06,3.669e-06,3.169e-06,3.358e-06,2.464e-06,2.911e-06,2.482e-06,2.231e-06,2.382e-06,1.951e-06,3.085e-06,9.72e-07,1.691e-06,1.53e-06,1.279e-06,1.551e-06,1.255e-06,1.127e-06,1.558e-06,1.831e-06,1.867e-06,1.877e-06,1.572e-06,1.688e-06,1.612e-06,1.553e-06,1.559e-06,1.782e-06,1.791e-06,1.396e-06,1.168e-06,1.017e-06,1.191e-06,1.163e-06,1.173e-06,1.044e-06,8.387e-07,4.712e-07,6.787e-07,3.209e-08,6.285e-07,2.281e-07,2.268e-07,0.0,0.0,9.087e-08,1.384e-07,3.876e-07
20260615,0.2,0.0,0.0,0.5,0.5,0.5,0.5718,3.322e-07,3.804e-07,8.477e-07,2.312e-07,1.417e-06,2.062e-07,7.445e-07,1.092e-06,8.369e-07,8.295e-07,1.073e-07,9.262e-07,7.491e-07,7.24e-07,1.242e-06,5.046e-07,3.811e-07,5.196e-07,3.044e-07,3.28e-07,9.608e-07,6.884e-07,8.068e-07,5.596e-07,2.127e-07,5.122e-07,1.553e-07,6.754e-08,1.427e-07,2.673e-07,5.065e-07,2.954e-07,1.788e-07,1.494e-07,4.693e-07,2.308e-07,1.782e-07,4.48e-08,4.681e-07,5.889e-07,0.0,1e-07,1.303e-07,1.709e-08,1.458e-07,2.101e-07,1.366e-08,2.761e-07,4.764e-07,2.553e-07,5.456e-08,9.988e-08,8.371e-08,1.721e-07,3.138e-08,1.598e-07,2.401e-07,2.708e-07,1.684e-07,1.933e-07,2.72e-07,3.249e-07,3.335e-07,5.879e-08,6.435e-07,3.05e-07,3.6e-08,9.581e-08,6.361e-08,9.622e-09,2.155e-08,2.512e-07,1.131e-07,1.786e-07,2.334e-07,1.705e-07,4.231e-08,4.103e-07,4.08e-07,2.665e-07,3.502e-07,6.253e-07,6.817e-07,4.68e-07,7.534e-07,5.98e-07,4.939e-07,5.363e-07,5.848e-07,3.281e-07,2.831e-07,6.163e-07,5.374e-07,3.56e-07,2.881e-07,5.539e-07,4.952e-07,5.632e-07,6.192e-07,9.341e-07,6.385e-07,9.19e-07,1.777e-06,2.518e-06,3.494e-06,5.696e-06,8.28e-06,1.124e-05,1.52e-05,1.992e-05,2.464e-05,2.908e-05,3.305e-05,3.687e-05,4.01e-05,4.378e-05,4.455e-05,4.655e-05,4.732e-05,4.783e-05,4.779e-05,4.702e-05,4.632e-05,4.497e-05,4.351e-05,4.2e-05,4.031e-05,3.846e-05,3.675e-05,3.49e-05,3.297e-05,3.117e-05,2.973e-05,2.827e-05,2.672e-05,2.521e-05,2.413e-05,2.325e-05,2.176e-05,2.063e-05,1.96e-05,1.888e-05,1.848e-05,1.666e-05,1.642e-05,1.593e-05,1.534e-05,1.608e-05,1.337e-05,1.318e-05,1.253e-05,1.169e-05,1.121e-05,1.045e-05,1e-05,9.591e-06,1.022e-05,7.614e-06,8.022e-06,7.734e-06,7.436e-06,6.849e-06,6.813e-06,6.139e-06,6.121e-06,5.439e-06,5.334e-06,5.141e-06,4.726e-06,4.612e-06,4.391e-06,3.877e-06,3.879e-06,4.136e-06,3.635e-06,3.478e-06,3.543e-06,3.132e-06,3.114e-06,3.259e-06,2.675e-06,2.829e-06,2.429e-06,3.058e-06,2.247e-06,2.447e-06,2.035e-06,3.881e-06,7.109e-07,1.592e-06,2.323e-06,2.27e-06,6.232e-07,8.905e-07,1.539e-06,1.386e-06,1.59e-06,6.359e-07,8.699e-07,6.519e-07,6.427e-07
20260615,0.26666666666666666,0.0,0.0,0.5,0.5,0.5,1.052,3.091e-07,8.213e-07,1.118e-07,4.524e-08,2.674e-07,0.0,0.0,0.0,0.0,0.0,1.416e-08,1.715e-07,2.963e-08,1.707e-07,1.215e-07,0.0,1.905e-07,2.279e-08,8.326e-08,3.125e-07,6.361e-07,2.864e-07,8.429e-08,1.519e-07,1.766e-07,2.85e-07,2.844e-07,3.674e-07,2.648e-07,5.346e-08,1.194e-08,2.775e-07,8.09e-09,2.026e-07,5.01e-07,3.168e-07,3.388e-07,4.229e-07,3.272e-07,1.107e-07,7.702e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784e-08,2.337e-07,2.683e-07,1.756e-07,3.031e-07,4.771e-07,1.575e-07,3.978e-07,3.149e-07,3.464e-07,3.162e-07,2.681e-07,3.823e-07,2.701e-07,4.305e-07,4.035e-07,3.899e-07,2.074e-07,5.217e-07,4.673e-07,4.369e-07,2.814e-07,2.538e-07,4.176e-07,1.862e-07,2.545e-07,3.316e-07,3.303e-07,4.172e-07,3.365e-07,5.296e-07,6.025e-07,4.198e-07,4.638e-07,6.346e-07,5.975e-07,8.444e-07,6.534e-07,5.525e-07,5.316e-07,8.96e-07,6.218e-07,7.196e-07,8.488e-07,9.756e-07,9.512e-07,9.728e-07,1.193e-06,1.343e-06,1.57e-06,2.529e-06,3.854e-06,6.336e-06,9.807e-06,1.443e-05,2.077e-05,2.802e-05,3.662e-05,4.559e-05,5.335e-05,6.107e-05,6.823e-05,7.482e-05,8.039e-05,8.431e-05,8.734e-05,8.903e-05,8.965e-05,8.907e-05,8.755e-05,8.559e-05,8.355e-05,8.095e-05,7.781e-05,7.469e-05,7.189e-05,6.83e-05,6.497e-05,6.16e-05,5.835e-05,5.516e-05,5.25e-05,4.953e-05,4.722e-05,4.448e-05,4.211e-05,4.054e-05,3.832e-05,3.683e-05,3.535e-05,3.321e-05,3.144e-05,3.023e-05,2.93e-05,2.803e-05,2.722e-05,2.581e-05,2.43e-05,2.354e-05,2.234e-05,2.115e-05,1.976e-05,1.898e-05,1.797e-05,1.674e-05,1.599e-05,1.518e-05,1.445e-05,1.353e-05,1.258e-05,1.213e-05,1.165e-05,1.06e-05,1.014e-05,9.233e-06,8.738e-06,8.908e-06,7.983e-06,7.957e-06,7.757e-06,7.325e-06,6.54e-06,5.994e-06,6.151e-06,5.499e-06,5.34e-06,5.012e-06,5.166e-06,4.964e-06,4.674e-06,4.759e-06,4.709e-06,4.579e-06,4.705e-06,4.862e-06,4.898e-06,4.871e-06,4.526e-06,5.028e-06,4.731e-06,4.539e-06,4.6e-06,4.212e-06,4.351e-06,3.748e-06,3.742e-06,3.863e-06,3.264e-06,2.683e-06
20260615,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,1.832,4.429e-07,9.511e-07,2.515e-06,2.864e-07,1.684e-06,2.062e-07,9.475e-07,1.419e-06,7.346e-07,1.179e-06,1.055e-06,1.402e-06,9.1e-07,1.293e-06,4.537e-07,8.722e-07,5.087e-07,6.493e-07,5.815e-07,1.503e-07,0.0,0.0,0.0,0.0,0.0,8.252e-09,4.154e-08,0.0,0.0,0.0,0.0,1.379e-09,4.471e-08,7.468e-08,1.582e-07,2.581e-07,2.682e-07,3.36e-08,8.314e-07,3.823e-07,4.584e-07,2.132e-07,3.098e-07,4.098e-07,7.697e-08,5.113e-07,4.649e-07,4.333e-07,9.193e-07,7.204e-07,6.063e-07,2.709e-07,4.095e-07,6.61e-07,3.656e-07,3.99e-07,2.097e-07,6.786e-07,3.013e-07,2.399e-07,8.39e-07,4.395e-07,4.938e-07,2.85e-07,7.838e-07,4.413e-07,4.577e-07,2.64e-07,4.371e-07,1.799e-07,3.072e-07,3.264e-07,4.369e-07,4.823e-07,4.741e-07,4.098e-07,4.167e-07,4.134e-07,4.396e-07,4.867e-07,5.659e-07,3.074e-07,7.416e-07,6.831e-07,6.838e-07,7.205e-07,5.881e-07,7.989e-07,9.558e-07,8.562e-07,8.801e-07,9.037e-07,1.05e-06,1.127e-06,1.636e-06,1.455e-06,1.658e-06,2.035e-06,1.93e-06,2.205e-06,2.652e-06,3.013e-06,4.685e-06,6.95e-06,1.092e-05,1.66e-05,2.493e-05,3.532e-05,4.813e-05,6.291e-05,7.803e-05,9.216e-05,0.0001054,0.0001178,0.000129,0.0001392,0.0001464,0.0001515,0.0001545,0.0001561,0.0001545,0.0001525,0.0001496,0.000146,0.0001414,0.0001363,0.0001312,0.0001258,0.00012,0.0001138,0.0001077,0.0001021,9.691e-05,9.184e-05,8.636e-05,8.187e-05,7.734e-05,7.366e-05,7.023e-05,6.693e-05,6.338e-05,6.05e-05,5.781e-05,5.552e-05,5.301e-05,5.08e-05,4.878e-05,4.637e-05,4.404e-05,4.25e-05,4.01e-05,3.817e-05,3.62e-05,3.391e-05,3.229e-05,3.064e-05,2.923e-05,2.738e-05,2.63e-05,2.501e-05,2.343e-05,2.225e-05,2.117e-05,2.009e-05,1.883e-05,1.814e-05,1.673e-05,1.617e-05,1.503e-05,1.46e-05,1.408e-05,1.3e-05,1.237e-05,1.171e-05,1.107e-05,1.096e-05,1.027e-05,9.624e-06,9.219e-06,9.319e-06,8.779e-06,8.301e-06,7.912e-06,8.032e-06,7.157e-06,7.232e-06,7.231e-06,6.538e-06,6.063e-06,6.073e-06,5.627e-06,5.827e-06,5.703e-06,5.248e-06,5.913e-06,5.405e-06,5.006e-06,5.212e-06,4.698e-06,4.681e-06,4.675e-06
20260615,0.4,0.0,0.0,0.5,0.5,0.5,2.713,1.786e-06,1.114e-06,8.386e-08,5.362e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535e-07,4.921e-07,3.835e-07,4.088e-07,3.798e-07,7.015e-07,6.983e-07,9.896e-07,7.586e-07,8.671e-07,1.337e-06,1.519e-06,1.182e-06,1.187e-06,1.392e-06,9.686e-07,7.499e-07,7.151e-07,7.084e-07,5.12e-07,3.645e-07,5.744e-07,4.166e-07,1.082e-07,8.792e-08,1.641e-07,1.398e-07,0.0,0.0,0.0,0.0,0.0,6.591e-09,4.091e-08,1.287e-07,1.787e-07,1.588e-07,2.066e-07,1.195e-07,2.361e-07,2.846e-07,4.801e-07,7.654e-07,7.757e-07,7.645e-07,6.176e-07,7.117e-07,7.259e-07,8.202e-07,7.848e-07,7.94e-07,8.045e-07,9.51e-07,1.031e-06,7.526e-07,9.07e-07,1.127e-06,1.333e-06,1.008e-06,1.047e-06,1.034e-06,1.154e-06,1.187e-06,1.251e-06,1.299e-06,1.076e-06,1.276e-06,1.242e-06,1.468e-06,1.533e-06,1.418e-06,1.696e-06,2.118e-06,2.391e-06,3.374e-06,4.13e-06,6.238e-06,9.517e-06,1.591e-05,2.487e-05,3.721e-05,5.273e-05,7.153e-05,9.366e-05,0.0001165,0.0001377,0.0001572,0.0001757,0.0001924,0.0002078,0.0002188,0.0002268,0.0002314,0.0002333,0.0002318,0.000229,0.0002243,0.0002181,0.0002117,0.0002036,0.0001962,0.0001879,0.0001792,0.0001696,0.0001605,0.0001521,0.0001436,0.000136,0.0001282,0.0001213,0.0001148,0.0001091,0.0001035,9.825e-05,9.347e-05,8.914e-05,8.525e-05,8.158e-05,7.748e-05,7.492e-05,7.24e-05,6.897e-05,6.588e-05,6.293e-05,5.979e-05,5.664e-05,5.346e-05,5.067e-05,4.803e-05,4.552e-05,4.288e-05,4.104e-05,3.91e-05,3.727e-05,3.538e-05,3.358e-05,3.179e-05,2.994e-05,2.812e-05,2.621e-05,2.478e-05,2.373e-05,2.238e-05,2.112e-05,1.994e-05,1.85e-05,1.786e-05,1.676e-05,1.596e-05,1.55e-05,1.498e-05,1.417e-05,1.366e-05,1.25e-05,1.225e-05,1.192e-05,1.182e-05,1.158e-05,1.117e-05,1.098e-05,1.079e-05,1.023e-05,1.032e-05,9.988e-06,9.506e-06,9.615e-06,9.28e-06,8.995e-06,8.269e-06,8.168e-06,7.731e-06,7.858e-06,7.349e-06,6.951e-06,6.506e-06
20260615,0.4666666666666667,0.0,0.0,0.5,0.5,0.5,3.777,7.202e-06,4.762e-06,4.688e-06,2.334e-06,3.753e-06,2.964e-06,2.242e-06,1.716e-06,2.437e-06,1.121e-06,1.93e-06,5.169e-07,9.946e-07,9.637e-07,8.684e-07,7.304e-07,7.54e-07,4.134e-07,3.491e-07,2.197e-07,4.055e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626e-08,0.0,7.468e-08,5.078e-07,5.111e-07,3.564e-07,3.049e-07,7.204e-07,5.233e-07,3.741e-07,4.396e-07,4.728e-07,6.873e-07,7.18e-07,6.323e-07,9.525e-07,8.831e-07,1.069e-06,1.345e-06,1.19e-06,9.676e-07,8.099e-07,1.139e-06,1.044e-06,1.077e-06,1.364e-06,1.179e-06,8.237e-07,7.858e-07,1.108e-06,7.148e-07,7.414e-07,8.141e-07,7.655e-07,7.958e-07,6.684e-07,6.452e-07,5.048e-07,6.15e-07,8.159e-07,3.364e-07,4.489e-07,4.16e-07,3.875e-07,3.585e-07,5.612e-07,4.356e-07,4.451e-07,4.191e-07,5.536e-07,1.247e-07,1.192e-06,8.039e-07,7.555e-07,9.262e-07,6.082e-07,6.406e-07,1.06e-06,1.189e-06,1.165e-06,1.439e-06,1.54e-06,1.916e-06,1.76e-06,2.09e-06,2.168e-06,2.184e-06,2.583e-06,3.476e-06,4.62e-06,5.988e-06,8.603e-06,1.333e-05,2.193e-05,3.494e-05,5.191e-05,7.38e-05,9.947e-05,0.0001306,0.0001624,0.0001915,0.0002191,0.0002447,0.000268,0.0002897,0.0003047,0.0003161,0.0003229,0.000326,0.0003236,0.0003193,0.0003131,0.000305,0.0002959,0.000284,0.0002738,0.0002623,0.0002498,0.0002369,0.0002241,0.0002121,0.0002003,0.0001894,0.0001778,0.0001687,0.0001597,0.000152,0.0001445,0.0001367,0.0001302,0.000124,0.0001185,0.0001134,0.0001084,0.0001046,0.0001003,9.612e-05,9.213e-05,8.81e-05,8.384e-05,7.949e-05,7.485e-05,7.099e-05,6.751e-05,6.344e-05,6.08e-05,5.767e-05,5.504e-05,5.224e-05,4.937e-05,4.696e-05,4.481e-05,4.211e-05,4.02e-05,3.682e-05,3.503e-05,3.318e-05,3.149e-05,3.015e-05,2.781e-05,2.688e-05,2.577e-05,2.427e-05,2.308e-05,2.174e-05,2.031e-05,1.956e-05,1.863e-05,1.81e-05,1.767e-05,1.759e-05,1.654e-05,1.566e-05,1.522e-05,1.473e-05,1.357e-05,1.383e-05,1.277e-05,1.231e-05,1.195e-05,1.19e-05,1.141e-05,1.111e-05,1.046e-05,1.048e-05,9.793e-06,9.357e-06,9.116e-06,8.525e-06,7.937e-06
20260615,0.5333333333333333,0.0,0.0,0.5,0.5,0.5,5.191,7.059e-07,1.813e-07,3.959e-07,2.492e-09,6.381e-07,1.65e-06,0.0,1.585e-07,7.368e-08,2.93e-07,1.377e-07,4.311e-07,7.871e-07,4.749e-07,2.595e-07,5.607e-08,2.541e-07,3.704e-08,2.435e-07,0.0,2.715e-08,3.112e-08,2.423e-07,2.201e-07,1.362e-07,6.824e-07,1.535e-08,9.995e-08,2.785e-07,5.125e-07,3.75e-07,8.39e-07,7.758e-07,8.262e-07,1.286e-06,1.357e-06,1.462e-06,1.143e-06,1.629e-06,1.937e-06,1.143e-06,1.51e-06,1.362e-06,1.123e-06,1.388e-06,1.01e-06,1.385e-06,8.997e-07,8.295e-07,3.895e-07,6.594e-07,7.375e-07,3.633e-07,2.726e-07,3.413e-07,1.833e-07,3.261e-08,0.0,4.785e-08,4.233e-08,9.885e-08,2.853e-08,1.942e-07,3.839e-07,2.524e-07,5.751e-07,3.585e-07,5.056e-07,6.135e-07,3.474e-07,9.968e-07,9.74e-07,1.12e-06,1.079e-06,1.366e-06,1.28e-06,1.538e-06,1.603e-06,1.661e-06,1.804e-06,1.804e-06,1.909e-06,2.196e-06,1.906e-06,2.067e-06,2.014e-06,1.859e-06,2.012e-06,2.176e-06,2.307e-06,2.052e-06,1.767e-06,2.349e-06,2.31e-06,2.379e-06,2.714e-06,2.85e-06,3.032e-06,3.39e-06,4.427e-06,5.543e-06,7.692e-06,1.135e-05,1.779e-05,2.932e-05,4.686e-05,6.999e-05,9.994e-05,0.0001358,0.0001775,0.0002215,0.0002618,0.0002997,0.0003351,0.0003679,0.0003974,0.0004182,0.0004347,0.0004444,0.0004488,0.0004458,0.0004403,0.0004322,0.0004207,0.0004077,0.0003925,0.000378,0.0003617,0.0003452,0.0003268,0.000309,0.0002929,0.0002768,0.0002625,0.0002451,0.0002334,0.000221,0.0002106,0.0001997,0.0001894,0.0001807,0.0001718,0.0001644,0.0001564,0.0001498,0.0001444,0.0001391,0.000133,0.000127,0.0001209,0.0001152,0.0001091,0.0001023,9.725e-05,9.223e-05,8.685e-05,8.194e-05,7.793e-05,7.388e-05,7.021e-05,6.637e-05,6.264e-05,5.948e-05,5.658e-05,5.283e-05,4.948e-05,4.672e-05,4.393e-05,4.183e-05,3.956e-05,3.725e-05,3.563e-05,3.361e-05,3.235e-05,3.081e-05,2.923e-05,2.786e-05,2.65e-05,2.595e-05,2.492e-05,2.427e-05,2.286e-05,2.221e-05,2.189e-05,2.072e-05,2.02e-05,2.018e-05,1.941e-05,1.893e-05,1.799e-05,1.757e-05,1.677e-05,1.619e-05,1.52e-05,1.435e-05,1.489e-05,1.396e-05,1.364e-05,1.322e-05,1.276e-05,1.221e-05
